headline,sentiment
Deutsche Bank and Diageo outperform weaker European stock markets,1
DHFL net profit up 52percent to Rs 138.4 crore,1
DHFL Pramerica first half profit jumps 71 per cent,1
"Dollar climbs on yen, BOJ passes baton to ECB",1
Dollar rises in Asia on Fed chief rate comments,1
ECB lifts European shares towards eighth straight weekly gain,1
Educomp Solutions gains on IndiaCan stake sale to Pearson,1
"EIL is a buy Ashit Suri, JV Capital Services",1
Elections to trigger rally in media stocks Gaurang Shah,1
"Electrolux Q1 profit tops forecast, stands by market outlook",1
Emami gains 1.4percent as it enters male deodorant space,1
Equities to offer best returns in over 3 months,1
Equity markets likely to shine as Rupees depreciation slows,1
Era Infra bags Rs 329 crore contract stock surges,1
Era Infra Q3 net marginally up by 1.6 pc,1
Euro stays afloat in tentative trade amid geopolitical concerns,1
Europe rebounds as Ukraine rebels hand over black boxes,1
"Facebook revenue, profit beat forecasts, shares hit alltime high",1
Fertiliser stocks gain on hope of payments by government,1
"Fertilizer interesting sector from Q3 Mayank Shah, Anagram Capital",1
Festive seasonal buying pushes up sugar futures by 1.59percent,1
"Financials, energy shares lead gains in Hong Kong stocks",1
Five reasons why investors should subscribe to EIL OFS,1
"FPIs stay bullish on India despite China, US worries",0
Gayatri Projects bags Rs 545 cr project stock up,1
General Atlantic Partners picks up strategic stake in CitiusTech,1
Get into GSK Pharma at 20502000 levels Ashwani Gujral,1
"Gillette India promoters OFS fully subscribed, stock up 5percent",1
"Global, local bidders bet on FTILs purchase in MCX",1
"Gold climbs above 1,320oz ahead of US Federal minutes",1
"Gold holds above 1,300, focus on Fed policy meeting",1
Groundnut oil prices edges up on demand from retailers,1
"GSPL surges, hits 52week high on betterthanexpected Q1 numbers",1
Gulshan Polyols surges 20percent after Reliance fund buys 6.7percent,1
Heard on the street Glodyne Technoserve soars on 3korder,1
Heard on the Street Oracle Financial soars Over 11percent,1
Heritage Foods Q1 net profit rises 76 per cent,1
"Hexaware Technologies rides high with big orders, focussed strategy",1
Hind Copper Q2 net up 38.7percent on higher sales,1
Hindalco Industries can easily reach 133 levels Rajat Bose,1
"Hindalco, Nalco in focus as China raises alumina prices",1
HNIs buy Honeywell Automation auto shares on delisting report,1
IDFC foremost player in infrastructure finance segment Fayeza Hafizee,1
"IFC doubles rupee bond offering to Rs 2,000 crore",1
"IIFL Holdings surges on open offer, hits 52week high",1
Indian cashew exports to touch new high this fiscal,1
"Info Edge a great investment story, says Prakash Diwan",1
Infrastructure stocks will look up post elections Harendra Kumar,1
Infy Q3 net profit rises 2.7percent at Rs1582 crore,1
Initiate fresh long trades on Essar Oil Devang Visaria,1
Insurance stocks surge on hopes of FDI limit hike,1
"InterGlobe Aviation makes decent debut, surges 17percent on BSE",1
Investments will be back in sugar stocks Anagram Capital,1
Investor sentiment will turn in favour of Rupee Chidambaram,1
Investors can remain in quality stock like LT Edelweiss,1
Israel shekel at 3year high on IsraelHamas truce hopes,1
Its time to take banking sector funds into account,1
Janus Overseas Fund buys 12.3 lakh Strides Arcolab shares,1
Jet Airways top pick in aviation stocks Pankaj Pandey,1
"Jewellers expect gold demand to grow this Dusshera, Diwali",1
JK Cement reports 38percent yoy growth in net profits,1
JNPTs OctoberMarch Net up 14percent at Rs 312 crore,1
JSW Energy closes up a paltry 0.75percent on BSE,1
Jyothy Labs Q3 net up by 27.9 per cent,1
Kaveri Seed shares up monsoon rain sparks sowing hopes,1
Kitex Garments rally over 4percent on strong Q2 results,1
Kohinoor Foods posts Rs 188 cr profit for FY12,1
"Kolkatabased firms rally on Trinamool win, ITC top gainer",1
Kotak Bank Q2 net profit at Rs 942 crore,1
KV Kamath to map Infosys succession plan stock rises,1
"Lakshmi Cotsyn to gain from capacity expansion, retail push",1
Large banks in banking space look attractive IV Subramanium,1
Lightbridge Communications Corporation to boost Tech Mahindras global presence,1
"Longterm outlook on IT space Bullish, says Anand Tandon",1
"Lupin US launches, better movement of rupee add value",1
Mahindra Satyam worth a buy towards 80 Hemen Kapadia,1
Management commentary arrests fall in Amtek Auto stock rallies,1
"Manufacturers, logistic companies set to gain from GST implementation",1
Mastek surges over 14percent as subsidiary plans NYSE listing,1
Mercator Lines rises on plan to invest in Indonesia,1
Mercator Lines well placed above moving averages Nirmal Bang,1
Metals and banking are likely to outperform Ashwani Gujral,1
Midcaps could outperm largecaps in 612 months Hemang Jani,1
Mindtree shares hit 52week high on strong Q1 numbers,1
MOIL net profit at Rs 588 cr stock gains,1
Moser Baer near 3yr high on preferential share issue,1
"MSCI adds Alibaba, other USlisted China shares to indexes",1
National Buildings surges over 7percent after Nomura upgrades stocks,1
Neuland Q2 profit increases 11.68percent to Rs 3.44 cr,1
"Nifty resumes uptrend ends above 6,150 on global cues",1
Nifty scales above 6750 Sensex hits fresh record high,1
Nikkei jumps to 7month high on renewed Abenomics hopes,1
Nintendo shares marked up 21percent on smartphone gaming plan,1
NSEs stock option strategy pays off as volumes soar,1
OBC Q4 profit rises marginally to Rs 310 cr,1
Oil near 9month high as Iraq battles for refinery,1
ONGC biggest beneficiary from diesel subsidy cut Anish Damania,1
Onmobile Global jumps 57 per cent in three sessions,1
Oracle Financial net profit at Rs 1111 crstock surges,1
Oracle worth watching over next few days Deepak Mohoni,1
Orchid Chemicals gain 5percent on milestone payment from Merck,1
Oriental Bank of Commerce gains on Goldman Sachs upgrade,1
Patel Engineering plans to sell noncore assets stock gains,1
Pharmaceutical giant Sun Pharma likely to take huge stride,1
PIL expands capacity to take advantage of growing demand,1
Play realty by buying housing finance companies Anand Tandon,1
Polaris Financial Technology shares surge 20percent on spinoff plans,1
Polaris Q4 net up 3.6percent to Rs 45.41 crore,1
Pratibha Industries bag Rs 297 cr contract stock up,1
Prefer UltraTech among large cap cement stocks Avinnash Gorakshakar,1
Premarket Nifty seen opening higher may reclaim 8200 levels,1
Private banks and NBFCs are good investments Nitin Raheja,1
Prospects of monetary stimulus fuel a fresh gold rally,1
Pulses prices likely to go up around Diwali Study,1
Rakesh Jhunjhunwala bullish on NCC stock gains over 6percent,1
Ramky Infra tiesup for Rs 1400 cr debtstk up,1
Rate cut hopes make traders bullish on Bank Nifty,1
Rate hike hints from RBI push bond prices up,1
RCF Ltd Q4 net profit up 38.43 per cent,1
RCom gains over 3percent on deal with Reliance Jio,1
Realty stocks continue to move up in weak market,1
REC shares end 2percent higher after government share sale,1
Refined soya oil futures extend gains on rising demand,1
Refined soya oil futures remain up on strong demand,1
Relief rally in gold is round the corner Sharekhan,1
Religare Enterprises raises Rs 405 cr from preferential allotment,1
Religare Invesco AMC raises networth to meet Sebi norm,1
Rice price hike to benefit KRBL significantly Gajendra Nagpal,1
Right time to enter into IT stocks Prakash Diwan,1
Riskreward is pretty positive in Bajaj Holdings Ashwani Gujral,1
Rouble edges up as traders reposition after sharp falls,1
"Rupee gains on overseas flows, lack of RBI intervention",1
Rupee hits over 1week high on bunchedup dollar inflows,1
Rupee rises 12 paise against dollar in early trade,1
Rupiah scales twomonth high after Jokowi wins presidential election,1
"SBTs operating profit of increases to Rs 1,030 crore",1
SCI soars 8 pc in early trade on BSE,1
Sea TV Network debuts 20 pc higher on BSE,1
Sector watch Better times ahead for power TD stocks,1
"Select base metals spurt on stockists offtake, global cues",1
Sensexrecord high How to play the market from here,1
Shanghai shares up more than 5percent in rollercoaster day,1
Shankar Sharma says midcaps make good bets for now,1
Shire helps keep FTSE 100 afloat on bid speculation,1
Shriram AMC gets Sebi nod for offshore fund management,1
Silver futures recover 1.98 pc on global cues shortcovering,1
Silver futures up Rs 193 aided by global cues,1
Silver rises Rs 166 per kg in futures trade,1
Specialty chemicals give tyre maker SRF a power spin,1
Specialty chemicals give tyre maker SRF a power spin,1
Spicejet surges over 3 pc on stake sale report,1
Stable demand for housing loan to drive HDFC growth,1
Staterun banks rally after RBI extends Basel III deadline,1
Strides Arcolab approves merger with Shasun Pharma stock gains,1
Strides surges 13percent as Bangalore facility gets USFDA approval,1
Suneeta Reddy promoted as Apollos Joint MD stock up,1
Suven Life drug candidate clears toxic tests stock up,1
Suven Life Sciences Q3 net profit jumps over fourfold,1
Syntel Q1 Net up 25percent at  58.1 million,1
Tata Motors net trebles with strong performance by JLR,1
"Tax free bonds outperform equities, strong performance to continue",1
Tax free bonds Rural Electrification Corporation scores another hit,1
TCS among top picks in IT sector Dipen Shah,1
TCS shares gain over 1 per cent post earnings,1
"Tea prices are likely to rally Vijay Bhambwani, BSPLindia.com",1
Telcos likely to post higher margins in Q4 Barclays,1
Titan Company hits 52week high on Morgan Stanley upgrade,1
Traders can build fresh long in United Phosphorous Religare,1
Trent Q4 Net up 28percent at Rs 24.96 crore,1
"TTML looks good in telecom space Amit Harchekar, IIFL",1
Turn positive on Infosys post Q1 show Gaurav Mehta,1
"Twitter Incs Q2 user growth beats targets, shares skyrocket",1
"Uco Bank still has the momentum Deepak Mohoni, trendwatchindia.com",1
"UltraTech, other cement companies good buys on margin boost",1
UPL Q2 net jumps 11percent to Rs 185 crore,1
US stocks SP hits record focus shifts to payrolls,1
Usha Martin consolidated Q1 up 17percent to Rs 4cr,1
Utilise any correction to buy pharma stocks Hemindra Hazari,1
Vakrangee surges 15percent on strategic alliance with Ricoh India,1
"Valuation of TCS well deserved, likely to sustain UBS",1
Vodafone India logs 16.5 pc growth in firsthalf revenue,1
Volatile AstraZeneca Pharma rallies nearly 9percent on delisting plans,1
Wall Street ends up financials gain with bond yields,1
Welspun Corp spurts over 12percent on big order win,1
Whirlpool Q3 net up 49.13percent to Rs 24.10 cr,1
"WNS Q1 profit beats estimates, raises FY revenue guidance",1
World stocks hold at allhit time after bumper week,1
World stocks hold at alltime high after bumper week,1
Yes Bank net profit rises 58percent Rs 176.26 cr,1
Zee Entertainment shares soars as Q2 net profit rises,1
10yr bonds hit over 4month high RBI chief comments aid,1
3i Infotech Sale of lowmargin biz to help boost profitability,1
Aban has the potential to go beyond 840 Sandeep Wagle,1
Abbott India Q1 net up 71percent to Rs 51 crore,1
ABG Shipyard may move up in near term Avinnash Gorakssakar,1
Aditya Birla Nuvo to have good going ahead Deepak Mohoni,1
"Agrochemicals top space choice, can sustain higher growth Dhiraj Sachdev",1
Airline stocks soar as lower oil prices bring down fares,1
Airlines surge over 6percent on new draft civil aviation policy,1
Akzo Nobel Q2 profit up 5.98percent at Rs 35.75 crore,1
Alembic Pharma Q1 net up 38.65percent at Rs 64.67 crore,1
Allahabad Banks net profit rises 25percent at Rs 158 crore,1
Alstom TDs JanuaryMarch profit jumps 17percent to Rs 62.24 crore,1
Amara Raja Batteries offers a good buying opportunity for investors,1
Amtek Auto rallies over 8percent on acquisition plans in Germany,1
APL Apollo Tubes hits record high HDFC MF buys shares,1
ARSS Infra PAT up by 2percent at Rs 26.11 cr,1
Asia shares gain as Greece defaults on loan with IMF,1
AstraZeneca Dec qtr net up 28.26percent at Rs 28.32 cr,1
"Bajaj Auto Higher input costs offset sales gain, hit margins",0
Bayer Crop Science will be generous to shareholders Jagdish Malkani,1
Berger Paints Q3 net up 31.44percent to Rs 43.85 cr,1
Bharat Forge Q1 net up 60percent at Rs 145 crore,1
BofAML sees nearly 20percent upside in Maruti Suzuki reiterate buy,1
Boost in USs macroeconomic situation may trigger Wipros revenue growth,1
"Brent holds above 107 on US crude draw, China data",1
Britania Industries Q3 Net up 62.1percent at Rs 100.56 cr,1
Britannia FY11 net profit up 30.19percent at Rs 134.34 crore,1
"Britannia sales rise 11 per cent in Q1, margins improve",1
Brokerages up target price for Tech Mahindra post Comviva buy,1
bullish on IT for whole of this year Anand Tandon,1
Buy Hindalco with a target of Rs 141 Prakash Gaba,1
"Calculus Recovery in China, new models may help Tata Motors",1
